telemetry_id,timestamp,equipment_id,model,longitude,engine_status,engine_hours,operating_hours,utilization_pct,maintenance_status,rental_id,vendor_name,checkout_datetime,expected_return_datetime,fuel_efficiency_liters_per_operating_hour,anomaly_injected,checkin_datetime,rental_status_generated
T0038988,2026-06-25 09:33:00,EQX0107,SANY STC,73.860287,Running,9.28,4.86,52.4,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,22.238683127572013,False,2026-09-06 06:16:58.059181882,on_time
T0038989,2026-06-26 09:25:00,EQX0107,SANY STC,73.857391,Running,3.0,1.74,57.85,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,19.71264367816092,False,2026-09-06 06:16:58.059181882,on_time
T0038990,2026-06-27 16:28:00,EQX0107,SANY STC,73.854208,Running,6.89,3.9,56.57,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.23333333333333,False,2026-09-06 06:16:58.059181882,on_time
T0038991,2026-06-28 13:56:00,EQX0107,SANY STC,73.855454,Off,3.16,1.48,46.96,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,16.25,False,2026-09-06 06:16:58.059181882,on_time
T0038992,2026-06-29 06:03:00,EQX0107,SANY STC,73.853117,Off,2.52,0.59,23.24,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,22.27118644067797,False,2026-09-06 06:16:58.059181882,on_time
T0038993,2026-06-30 07:01:00,EQX0107,SANY STC,73.858235,Running,7.74,5.73,73.97,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.88830715532286,False,2026-09-06 06:16:58.059181882,on_time
T0038994,2026-07-01 17:51:00,EQX0107,SANY STC,73.855934,Running,7.52,6.7,89.06,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,14.391044776119402,False,2026-09-06 06:16:58.059181882,on_time
T0038995,2026-07-02 08:51:00,EQX0107,SANY STC,73.854632,Off,3.23,0.75,23.19,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,26.8,False,2026-09-06 06:16:58.059181882,on_time
T0038996,2026-07-03 12:44:00,EQX0107,SANY STC,73.85681,Running,9.76,8.23,84.32,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.921020656136088,False,2026-09-06 06:16:58.059181882,on_time
T0038997,2026-07-04 17:49:00,EQX0107,SANY STC,73.855772,Off,1.29,0.58,44.87,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.879310344827587,False,2026-09-06 06:16:58.059181882,on_time
T0038998,2026-07-05 10:06:00,EQX0107,SANY STC,73.860501,Running,9.81,6.38,65.05,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,11.258620689655173,False,2026-09-06 06:16:58.059181882,on_time
T0038999,2026-07-06 16:18:00,EQX0107,SANY STC,73.856526,Running,7.82,5.87,75.06,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,10.938671209540033,False,2026-09-06 06:16:58.059181882,on_time
T0039000,2026-07-07 18:06:00,EQX0107,SANY STC,73.852477,Running,6.52,5.92,90.88,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.68918918918919,False,2026-09-06 06:16:58.059181882,on_time
T0039001,2026-07-08 16:12:00,EQX0107,SANY STC,73.854812,Running,8.52,5.77,67.8,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.029462738301564,False,2026-09-06 06:16:58.059181882,on_time
T0039002,2026-07-09 13:38:00,EQX0107,SANY STC,73.854305,Off,0.61,0.61,100.0,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,34.131147540983605,True,2026-09-06 06:16:58.059181882,on_time
T0039003,2026-07-10 18:43:00,EQX0107,SANY STC,73.860739,Off,1.21,0.43,36.0,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,15.441860465116278,False,2026-09-06 06:16:58.059181882,on_time
T0039004,2026-07-11 11:55:00,EQX0107,SANY STC,73.857054,Off,1.4,0.86,61.55,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.86046511627907,False,2026-09-06 06:16:58.059181882,on_time
T0039005,2026-07-12 08:00:00,EQX0107,SANY STC,73.864014,Off,1.53,0.08,5.55,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,76.5,False,2026-09-06 06:16:58.059181882,on_time
T0039006,2026-07-13 17:49:00,EQX0107,SANY STC,73.858129,Off,4.11,0.47,11.37,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,30.680851063829788,False,2026-09-06 06:16:58.059181882,on_time
T0039007,2026-07-14 15:04:00,EQX0107,SANY STC,73.859625,Running,5.68,4.3,75.74,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.74651162790698,False,2026-09-06 06:16:58.059181882,on_time
T0039008,2026-07-15 07:57:00,EQX0107,SANY STC,73.852427,Running,10.56,6.54,61.92,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,18.087155963302752,False,2026-09-06 06:16:58.059181882,on_time
T0039009,2026-07-16 18:18:00,EQX0107,SANY STC,73.856143,Off,1.9,0.0,0.0,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,,True,2026-09-06 06:16:58.059181882,on_time
T0039010,2026-07-17 07:57:00,EQX0107,SANY STC,73.858654,Off,3.47,1.02,29.41,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,28.852941176470587,False,2026-09-06 06:16:58.059181882,on_time
T0039011,2026-07-18 08:43:00,EQX0107,SANY STC,73.856198,Running,9.17,8.12,88.53,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,30.355911330049267,True,2026-09-06 06:16:58.059181882,on_time
T0039012,2026-07-19 16:26:00,EQX0107,SANY STC,73.856027,Off,4.37,0.73,16.69,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,33.0,False,2026-09-06 06:16:58.059181882,on_time
T0039013,2026-07-20 10:39:00,EQX0107,SANY STC,73.857895,Running,8.49,8.39,98.82,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.854588796185936,False,2026-09-06 06:16:58.059181882,on_time
T0039014,2026-07-21 17:21:00,EQX0107,SANY STC,73.859554,Running,9.04,6.17,68.21,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,11.47325769854133,False,2026-09-06 06:16:58.059181882,on_time
T0039015,2026-07-22 16:32:00,EQX0107,SANY STC,73.859189,Running,10.86,7.09,65.32,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.5049365303244,False,2026-09-06 06:16:58.059181882,on_time
T0039016,2026-07-23 09:09:00,EQX0107,SANY STC,73.856006,Off,1.26,0.29,22.79,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,24.724137931034484,False,2026-09-06 06:16:58.059181882,on_time
T0039017,2026-07-24 12:42:00,EQX0107,SANY STC,73.852994,Running,10.12,6.37,62.94,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,15.53061224489796,False,2026-09-06 06:16:58.059181882,on_time
T0039018,2026-07-25 07:59:00,EQX0107,SANY STC,73.856076,Running,10.71,7.74,72.28,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.25581395348837,False,2026-09-06 06:16:58.059181882,on_time
T0039019,2026-07-26 12:28:00,EQX0107,SANY STC,73.855669,Off,3.94,0.72,18.28,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,26.22222222222222,False,2026-09-06 06:16:58.059181882,on_time
T0039020,2026-07-27 15:37:00,EQX0107,SANY STC,73.857162,Running,9.94,7.23,72.75,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,14.876901798063622,False,2026-09-06 06:16:58.059181882,on_time
T0039021,2026-07-28 06:00:00,EQX0107,SANY STC,73.857565,Running,6.31,6.21,98.41,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.73913043478261,False,2026-09-06 06:16:58.059181882,on_time
T0039022,2026-07-29 17:10:00,EQX0107,SANY STC,73.858696,Running,9.08,5.63,61.93,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.341030195381883,False,2026-09-06 06:16:58.059181882,on_time
T0039023,2026-07-30 12:01:00,EQX0107,SANY STC,73.857403,Off,2.95,2.0,67.82,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,15.2,False,2026-09-06 06:16:58.059181882,on_time
T0039024,2026-07-31 11:37:00,EQX0107,SANY STC,73.856628,Running,12.59,8.58,68.17,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,16.324009324009324,False,2026-09-06 06:16:58.059181882,on_time
T0039025,2026-08-01 16:04:00,EQX0107,SANY STC,73.858162,Running,10.88,8.26,75.88,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.749394673123486,False,2026-09-06 06:16:58.059181882,on_time
T0039026,2026-08-02 17:47:00,EQX0107,SANY STC,73.855414,Off,2.4,1.36,56.45,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.845588235294116,False,2026-09-06 06:16:58.059181882,on_time
T0039027,2026-08-03 09:31:00,EQX0107,SANY STC,73.859214,Running,7.48,5.93,79.35,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.136593591905566,False,2026-09-06 06:16:58.059181882,on_time
T0039028,2026-08-04 08:38:00,EQX0107,SANY STC,73.858727,Off,2.51,0.92,36.74,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,16.27173913043478,False,2026-09-06 06:16:58.059181882,on_time
T0039029,2026-08-05 10:58:00,EQX0107,SANY STC,73.854878,Running,7.83,5.61,71.63,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,15.28698752228164,False,2026-09-06 06:16:58.059181882,on_time
T0039030,2026-08-06 09:43:00,EQX0107,SANY STC,73.855612,Running,9.47,4.22,44.59,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,20.40047393364929,False,2026-09-06 06:16:58.059181882,on_time
T0039031,2026-08-07 15:00:00,EQX0107,SANY STC,73.853653,Off,0.0,0.0,0.0,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,,False,2026-09-06 06:16:58.059181882,on_time
T0039032,2026-08-08 14:08:00,EQX0107,SANY STC,73.85475,Off,3.15,0.75,23.69,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,28.57333333333333,False,2026-09-06 06:16:58.059181882,on_time
T0039033,2026-08-09 16:59:00,EQX0107,SANY STC,73.854004,Running,9.69,5.12,52.84,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.919921875,False,2026-09-06 06:16:58.059181882,on_time
T0039034,2026-08-10 17:26:00,EQX0107,SANY STC,73.853674,Running,6.53,5.02,76.88,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.798804780876495,False,2026-09-06 06:16:58.059181882,on_time
T0039035,2026-08-11 12:48:00,EQX0107,SANY STC,73.859189,Running,7.85,7.28,92.73,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,14.024725274725274,False,2026-09-06 06:16:58.059181882,on_time
T0039036,2026-08-12 16:26:00,EQX0107,SANY STC,73.855209,Off,2.34,0.73,31.2,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,16.602739726027398,False,2026-09-06 06:16:58.059181882,on_time
T0039037,2026-08-13 06:45:00,EQX0107,SANY STC,73.854954,Off,2.69,0.0,0.0,Service Due,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,,False,2026-09-06 06:16:58.059181882,on_time
T0039038,2026-08-14 13:34:00,EQX0107,SANY STC,73.857964,Running,5.37,4.52,84.17,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,15.393805309734514,False,2026-09-06 06:16:58.059181882,on_time
T0039039,2026-08-15 13:17:00,EQX0107,SANY STC,73.856389,Off,0.99,0.9,90.93,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,18.011111111111113,False,2026-09-06 06:16:58.059181882,on_time
T0039040,2026-08-16 09:40:00,EQX0107,SANY STC,73.857154,Off,2.8,1.14,40.8,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,22.21929824561404,False,2026-09-06 06:16:58.059181882,on_time
T0039041,2026-08-17 10:18:00,EQX0107,SANY STC,73.859432,Running,7.1,5.13,72.32,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.144249512670568,False,2026-09-06 06:16:58.059181882,on_time
T0039042,2026-08-18 10:52:00,EQX0107,SANY STC,73.854729,Running,7.67,6.12,79.79,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,18.112745098039216,False,2026-09-06 06:16:58.059181882,on_time
T0039043,2026-08-19 07:50:00,EQX0107,SANY STC,73.857126,Running,17.04,7.92,46.49,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.109848484848484,True,2026-09-06 06:16:58.059181882,on_time
T0039044,2026-08-20 17:25:00,EQX0107,SANY STC,73.852354,Running,8.64,6.22,72.05,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.003215434083602,False,2026-09-06 06:16:58.059181882,on_time
T0039045,2026-08-21 13:49:00,EQX0107,SANY STC,73.856257,Running,8.42,6.51,77.3,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,10.522273425499233,False,2026-09-06 06:16:58.059181882,on_time
T0039046,2026-08-22 09:32:00,EQX0107,SANY STC,73.854474,Off,3.81,0.08,2.08,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,121.875,False,2026-09-06 06:16:58.059181882,on_time
T0039047,2026-08-23 08:33:00,EQX0107,SANY STC,73.853725,Off,2.29,0.98,42.74,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,20.12244897959184,False,2026-09-06 06:16:58.059181882,on_time
T0039048,2026-08-24 16:50:00,EQX0107,SANY STC,73.858002,Running,7.65,7.55,98.69,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,14.44635761589404,False,2026-09-06 06:16:58.059181882,on_time
T0039049,2026-08-25 17:58:00,EQX0107,SANY STC,73.854939,Running,9.56,6.16,64.41,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.378246753246753,False,2026-09-06 06:16:58.059181882,on_time
T0039050,2026-08-26 12:20:00,EQX0107,SANY STC,73.859837,Running,7.03,6.0,85.26,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,18.08333333333333,False,2026-09-06 06:16:58.059181882,on_time
T0039051,2026-08-27 19:53:00,EQX0107,SANY STC,73.851795,Running,9.19,5.58,60.72,Service Due,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.758064516129032,False,2026-09-06 06:16:58.059181882,on_time
T0039052,2026-08-28 13:59:00,EQX0107,SANY STC,78.487811,Running,8.86,6.31,71.3,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,17.131537242472266,False,2026-09-06 06:16:58.059181882,on_time
T0039053,2026-08-29 17:57:00,EQX0107,SANY STC,73.859784,Running,8.46,4.64,54.84,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,12.933189655172416,False,2026-09-06 06:16:58.059181882,on_time
T0039054,2026-08-30 14:59:00,EQX0107,SANY STC,73.858371,Running,6.86,4.11,59.92,Good,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,13.362530413625304,False,2026-09-06 06:16:58.059181882,on_time
T0039055,2026-08-31 07:39:00,EQX0107,SANY STC,73.857089,Running,9.14,6.86,75.1,Service Due,RNT010809,Vendor 030,2026-09-04 13:33:34.305669658,2026-09-06 07:14:28.220099872,18.77551020408164,False,2026-09-06 06:16:58.059181882,on_time
T0039056,2025-09-01 11:41:00,EQX0108,Komatsu PC210,72.569997,Off,0.52,0.08,14.8,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,31.875,False,2026-09-08 13:42:47.884729364,late
T0039057,2025-09-02 06:55:00,EQX0108,Komatsu PC210,72.57343,Running,10.96,8.35,76.24,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,20.23473053892216,False,2026-09-08 13:42:47.884729364,late
T0039058,2025-09-03 12:17:00,EQX0108,Komatsu PC210,72.572148,Off,1.06,0.61,57.99,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,19.86885245901639,False,2026-09-08 13:42:47.884729364,late
T0039059,2025-09-04 12:09:00,EQX0108,Komatsu PC210,72.57557,Running,8.9,4.15,46.64,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,23.41927710843373,False,2026-09-08 13:42:47.884729364,late
T0039060,2025-09-05 15:28:00,EQX0108,Komatsu PC210,72.570036,Off,2.84,1.26,44.26,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,16.69047619047619,False,2026-09-08 13:42:47.884729364,late
T0039061,2025-09-06 07:57:00,EQX0108,Komatsu PC210,72.570042,Running,9.4,6.24,66.36,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,17.128205128205128,False,2026-09-08 13:42:47.884729364,late
T0039062,2025-09-07 17:59:00,EQX0108,Komatsu PC210,72.571224,Running,7.42,4.91,66.07,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,14.303462321792262,False,2026-09-08 13:42:47.884729364,late
T0039063,2025-09-08 11:59:00,EQX0108,Komatsu PC210,72.567675,Running,14.49,9.71,67.04,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,19.196704428424304,False,2026-09-08 13:42:47.884729364,late
T0039064,2025-09-09 16:30:00,EQX0108,Komatsu PC210,72.572567,Running,8.55,4.41,51.51,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,23.80952380952381,False,2026-09-08 13:42:47.884729364,late
T0039065,2025-09-10 19:18:00,EQX0108,Komatsu PC210,72.568688,Running,9.83,6.96,70.83,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,14.012931034482758,False,2026-09-08 13:42:47.884729364,late
T0039066,2025-09-11 18:47:00,EQX0108,Komatsu PC210,72.569658,Running,5.67,5.46,96.23,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,17.40842490842491,False,2026-09-08 13:42:47.884729364,late
T0039067,2025-09-12 18:00:00,EQX0108,Komatsu PC210,72.569774,Running,5.05,2.33,46.14,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,24.969957081545065,False,2026-09-08 13:42:47.884729364,late
T0039068,2025-09-13 19:17:00,EQX0108,Komatsu PC210,72.570917,Off,0.97,0.97,100.0,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,19.55670103092784,False,2026-09-08 13:42:47.884729364,late
T0039069,2025-09-14 13:47:00,EQX0108,Komatsu PC210,72.570278,Running,9.1,6.2,68.1,Service Due,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,21.238709677419354,False,2026-09-08 13:42:47.884729364,late
T0039070,2025-09-15 13:21:00,EQX0108,Komatsu PC210,72.573637,Running,8.37,4.82,57.61,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,22.80497925311204,False,2026-09-08 13:42:47.884729364,late
T0039071,2025-09-16 16:06:00,EQX0108,Komatsu PC210,72.573993,Running,8.54,6.38,74.7,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,19.61128526645768,False,2026-09-08 13:42:47.884729364,late
T0039072,2025-09-17 16:07:00,EQX0108,Komatsu PC210,72.571529,Off,1.9,0.35,18.56,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,28.571428571428573,False,2026-09-08 13:42:47.884729364,late
T0039073,2025-09-18 13:15:00,EQX0108,Komatsu PC210,72.570008,Running,8.56,6.78,79.21,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,20.612094395280234,False,2026-09-08 13:42:47.884729364,late
T0039074,2025-09-19 14:12:00,EQX0108,Komatsu PC210,72.56802,Off,3.17,0.47,14.76,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,33.70212765957447,False,2026-09-08 13:42:47.884729364,late
T0039075,2025-09-20 18:43:00,EQX0108,Komatsu PC210,72.574739,Off,1.05,0.0,0.0,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,,True,2026-09-08 13:42:47.884729364,late
T0039076,2025-09-21 09:55:00,EQX0108,Komatsu PC210,72.569886,Running,5.62,4.18,74.35,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,13.519138755980862,False,2026-09-08 13:42:47.884729364,late
T0039077,2025-09-22 07:51:00,EQX0108,Komatsu PC210,72.571918,Running,6.85,5.59,81.63,Service Due,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,14.33810375670841,False,2026-09-08 13:42:47.884729364,late
T0039078,2025-09-23 09:18:00,EQX0108,Komatsu PC210,72.573185,Running,9.26,7.47,80.74,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,18.639892904953147,False,2026-09-08 13:42:47.884729364,late
T0039079,2025-09-24 19:12:00,EQX0108,Komatsu PC210,72.571661,Running,6.62,3.28,49.52,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,21.90853658536585,False,2026-09-08 13:42:47.884729364,late
T0039080,2025-09-25 15:00:00,EQX0108,Komatsu PC210,72.569238,Running,12.85,7.41,57.64,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,21.96491228070176,False,2026-09-08 13:42:47.884729364,late
T0039081,2025-09-26 12:12:00,EQX0108,Komatsu PC210,72.571765,Off,2.0,0.57,28.51,Good,RNT010380,Vendor 023,2026-09-01 22:47:21.385657424,2026-09-05 05:33:01.186941629,19.17543859649123,False,2026-09-08 13:42:47.884729364,late
